age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
2,technician,married,basic.6y,no,yes,no,telephone,may,wed,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,married,high.school,unknown,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,divorced,professional.course,no,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,wed,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.6y,no,yes,no,telephone,may,wed,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,self-employed,married,university.degree,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,3.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,basic.4y,unknown,no,yes,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,professional.course,no,yes,no,telephone,may,wed,4.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.9y,unknown,unknown,unknown,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,management,single,university.degree,unknown,yes,yes,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,management,married,high.school,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,entrepreneur,married,basic.9y,no,no,no,telephone,may,wed,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,unknown,single,basic.9y,unknown,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,single,unknown,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,high.school,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,divorced,unknown,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,divorced,basic.6y,unknown,yes,yes,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,divorced,high.school,no,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,entrepreneur,single,professional.course,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,divorced,university.degree,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,high.school,no,no,no,telephone,may,wed,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,basic.6y,no,no,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,single,unknown,no,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,high.school,no,no,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,university.degree,no,yes,yes,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,self-employed,single,high.school,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,married,high.school,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,high.school,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,university.degree,no,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,single,high.school,unknown,unknown,unknown,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,single,unknown,unknown,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,management,married,high.school,unknown,yes,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,basic.9y,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,university.degree,no,no,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
1,admin.,married,university.degree,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,management,single,university.degree,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,management,divorced,high.school,no,no,yes,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,professional.course,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,divorced,professional.course,no,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,married,university.degree,no,yes,no,telephone,may,wed,4.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,university.degree,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,high.school,no,no,no,telephone,may,wed,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,student,single,basic.9y,unknown,yes,yes,telephone,may,wed,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
3,technician,married,high.school,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,high.school,unknown,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,wed,3.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,university.degree,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,single,unknown,no,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,single,university.degree,unknown,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,divorced,high.school,unknown,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,single,high.school,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,single,high.school,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,wed,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,management,divorced,university.degree,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,married,basic.6y,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,university.degree,no,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,entrepreneur,married,university.degree,no,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
2,blue-collar,married,professional.course,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,unknown,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,management,married,university.degree,no,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,single,university.degree,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,unknown,no,yes,yes,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,high.school,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,single,unknown,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
2,blue-collar,married,high.school,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,high.school,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,single,university.degree,no,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
2,admin.,married,university.degree,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,services,married,high.school,unknown,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,high.school,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,single,university.degree,no,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,divorced,unknown,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,unknown,married,high.school,unknown,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,technician,married,professional.course,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,university.degree,no,no,no,telephone,may,wed,4.0,7.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,university.degree,no,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,single,unknown,unknown,yes,no,telephone,may,wed,3.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,retired,single,high.school,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,single,professional.course,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,high.school,no,yes,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,management,married,basic.6y,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,divorced,professional.course,no,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,basic.4y,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,management,divorced,university.degree,no,unknown,unknown,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,basic.4y,unknown,no,yes,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,technician,single,professional.course,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,divorced,basic.9y,unknown,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,services,divorced,high.school,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,unknown,unknown,no,yes,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,professional.course,no,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,single,high.school,no,no,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,married,high.school,unknown,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,retired,married,basic.9y,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,single,high.school,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,retired,divorced,basic.4y,no,yes,no,telephone,may,wed,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,single,basic.6y,no,yes,no,telephone,may,wed,2.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,university.degree,no,yes,no,telephone,may,wed,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,single,university.degree,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,high.school,no,yes,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,married,high.school,unknown,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,high.school,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,high.school,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,management,married,high.school,unknown,yes,yes,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,admin.,married,basic.9y,unknown,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,management,divorced,university.degree,no,yes,no,telephone,may,wed,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,admin.,single,university.degree,unknown,yes,no,telephone,may,wed,3.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,married,professional.course,unknown,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,single,university.degree,unknown,yes,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,divorced,high.school,unknown,no,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,5.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,divorced,high.school,unknown,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,university.degree,unknown,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,2.0,5.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,technician,married,high.school,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.6y,no,yes,no,telephone,may,wed,2.0,5.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,divorced,high.school,no,yes,yes,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,technician,divorced,unknown,no,yes,yes,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,divorced,high.school,no,no,yes,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,management,married,basic.9y,no,no,no,telephone,may,wed,4.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,housemaid,divorced,basic.9y,unknown,no,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,technician,married,professional.course,no,no,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,married,unknown,no,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,services,married,high.school,no,no,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,unknown,married,unknown,unknown,no,no,telephone,may,wed,2.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,professional.course,no,no,yes,telephone,may,wed,4.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,3.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,services,married,unknown,no,no,no,telephone,may,wed,3.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,university.degree,no,yes,no,telephone,may,wed,1.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
1,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,5.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,unemployed,divorced,professional.course,no,no,no,telephone,may,wed,4.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,admin.,married,university.degree,no,no,no,telephone,may,wed,1.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
3,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
2,management,single,unknown,no,yes,no,telephone,may,wed,4.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
